BSSID,recordDate,latitude,longitude,accuracy,RSSI,ssid,securityType,Channel,frequency,capabilities,totalSurveys,inconsistentLocation,SNR,Estimated_Distance,AP_Load,Congestion_Level,Throughput,Packet_Loss,Latency,Jitter,Optimal_AP,Optimal_Rate,distance_moved,Mobility_Flag,Recovered_From_Disconnect,Avg_Neighbor_RSSI,Avg_Throughput_BSSID,Avg_PacketLoss_BSSID,Fairness_Index,Best_AP_Label,Composite_Score
44:fe:3b:70:6f:e8,1970-01-01 00:27:59.092223158,52.2509716666667,-2.88824,6.5,-65,BT-6RA6HJ,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],71,0,25,14.6779926762207,24,175750.0,2.0,99,52794.5,4.14,0,72,0.0,False,False,-79.48246247692431,2.0,99.0,0.4448582420192499,AP36,0.24065485508390916
7a:fe:3b:70:6f:e1,1970-01-01 00:27:59.092228323,52.2509716666667,-2.88824,6.5,-68,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],41,0,22,18.478497974222908,5,101250.0,7.33,83,30436.5,5.15,1,6,0.0,False,False,-79.4822216871338,7.33,83.0,0.4448582420192499,AP55,0.3708384776451834
44:fe:3b:70:6f:e7,1970-01-01 00:27:59.092228323,52.2509716666667,-2.88824,6.5,-68,BT-6RA6HJ,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],39,0,22,18.478497974222908,18,101250.0,2.32,96,30443.0,6.41,1,6,0.0,False,False,-79.4822216871338,2.32,96.0,0.4448582420192499,AP40,0.2698959216517146
0c:f9:c0:7c:26:96,1970-01-01 00:27:59.092228324,52.2509716666667,-2.88824,6.5,-71,SKYA5359,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],7,0,19,23.263050671536263,20,175750.0,1.81,100,52795.0,5.03,0,18,0.0,False,False,-79.48198089734329,1.81,100.0,0.4448582420192499,AP30,0.1994799107203955
7a:fe:3b:70:6f:e0,1970-01-01 00:27:59.092228324,52.2509716666667,-2.88824,6.5,-69,BTWi-fi,OPEN,2,5180,[ESS],42,0,21,19.9526231496888,24,101250.0,1.68,100,30445.0,3.36,1,300,0.0,False,False,-79.48214142387029,1.68,100.0,0.4448582420192499,AP46,0.30686950527054824
70:50:af:d9:9a:05,1970-01-01 00:27:59.092228324,52.2509716666667,-2.88824,6.5,-71,SKYA5359,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],4,0,19,23.263050671536263,28,101250.0,1.31,100,30445.0,4.22,1,18,0.0,False,False,-79.48198089734329,1.31,100.0,0.4448582420192499,AP42,0.2809506530483925
70:50:af:d9:9a:02,1970-01-01 00:27:59.092228324,52.2509716666667,-2.88824,6.5,-75,SKYA5359,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],4,0,15,31.6227766016838,16,175750.0,1.76,100,52795.0,4.58,0,72,0.0,False,False,-79.48165984428927,1.76,100.0,0.4448582420192499,AP29,0.193776693064994
d0:58:fc:c7:14:06,1970-01-01 00:27:59.092228325,52.2509716666667,-2.88824,6.5,-81,SKYA5359,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],4,0,9,50.11872336272722,7,175750.0,2.25,98,52794.0,4.79,0,36,0.0,False,False,-79.48117826470825,2.25,98.0,0.4448582420192499,AP27,0.17899867953035212
62:97:41:11:42:d1,1970-01-01 00:27:59.092233491,52.2509616666667,-2.88820833333333,6.40000009536743,-75,BTWi-fi,OPEN,2,5180,[ESS],5,0,15,31.6227766016838,24,101250.0,1.2,100,30445.0,6.62,1,150,2.4255657619373743,False,False,-79.48165984428927,1.2,100.0,0.4448582420192499,AP33,0.22195232704097623
62:97:41:11:42:d2,1970-01-01 00:27:59.092233491,52.2509616666667,-2.88820833333333,6.40000009536743,-75,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],5,0,15,31.6227766016838,15,101250.0,1.88,100,30445.0,1.8,1,6,0.0,False,False,-79.48165984428927,1.88,100.0,0.4448582420192499,AP47,0.31707466614158747
70:97:41:11:42:d0,1970-01-01 00:27:59.092233492,52.2509616666667,-2.88820833333333,6.40000009536743,-75,BT-X8CK5R,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],4,0,15,31.6227766016838,18,101250.0,1.58,100,30445.0,6.1,1,24,0.0,False,False,-79.48165984428927,1.58,100.0,0.4448582420192499,AP35,0.23485838364077313
e8:9f:80:dd:e6:f0,1970-01-01 00:27:59.092233492,52.2509616666667,-2.88820833333333,6.40000009536743,-76,Gigaclear_E6ED,WPA2,2,5500,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],29,0,14,34.14548873833603,18,101250.0,1.47,100,30445.0,8.85,1,300,0.0,False,False,-79.48157958102577,1.47,100.0,0.4448582420192499,AP27,0.17958265778452845
7a:fe:3b:12:f5:08,1970-01-01 00:27:59.092254000,52.2509616666667,-2.88820833333333,6.40000009536743,-57,BTWi-fi,OPEN,0,2437,[ESS],79,0,33,7.943282347242816,17,175750.0,3.67,84,52787.0,3.4,0,6,0.0,False,False,-79.48310458303234,3.67,84.0,0.4448582420192499,AP50,0.33567476943225166
72:fe:3b:12:f5:0f,1970-01-01 00:27:59.092254000,52.2509616666667,-2.88820833333333,6.40000009536743,-66,BTWi-fi,OPEN,2,5180,[ESS],27,0,24,15.848931924611133,16,101250.0,2.82,92,30441.0,6.37,1,300,0.0,False,False,-79.48238221366081,2.82,92.0,0.4448582420192499,AP43,0.2923388161261015
44:fe:3b:12:f5:0f,1970-01-01 00:27:59.092254000,52.2509616666667,-2.88820833333333,6.40000009536743,-57,BT-J3A6RK,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],76,0,33,7.943282347242816,11,175750.0,5.5,78,52784.0,3.57,0,36,0.0,False,False,-79.48310458303234,5.5,78.0,0.4448582420192499,AP54,0.36418772058818444
44:fe:3b:12:f5:0e,1970-01-01 00:27:59.092254001,52.2509616666667,-2.88820833333333,6.40000009536743,-66,BT-J3A6RK,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],26,0,24,15.848931924611133,7,101250.0,6.0,83,30436.5,5.14,1,150,0.0,False,False,-79.48238221366081,6.0,83.0,0.4448582420192499,AP55,0.36635888952321843
72:fe:3b:12:f5:08,1970-01-01 00:27:59.092254001,52.2509616666667,-2.88820833333333,6.40000009536743,-66,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],27,0,24,15.848931924611133,20,101250.0,2.29,96,30443.0,1.39,1,12,0.0,False,False,-79.48238221366081,2.29,96.0,0.4448582420192499,AP55,0.3694029404159945
04:81:9b:c7:39:45,1970-01-01 00:27:59.092269313,52.2509466666667,-2.88818833333333,6.5,-94,SKY1HMXJ,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-4,135.93563908785256,14,101250.0,0.0,100,30445.0,8.26,0,18,2.15304376541496,False,False,-79.48013484228268,0.0,100.0,0.4448582420192499,AP17,0.11660949484573106
04:81:9b:c7:39:42,1970-01-01 00:27:59.092284461,52.2509466666667,-2.88818833333333,6.5,-92,SKY1HMXJ,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],7,0,-2,116.59144011798324,12,175750.0,0.0,100,52795.0,5.07,0,72,0.0,False,False,-79.48029536880969,0.0,100.0,0.4448582420192499,AP17,0.1117044595616024
34:ce:00:18:c3:0e,1970-01-01 00:27:59.092319745,52.250925,-2.88816833333333,6.59999990463257,-85,BTHub6-895S_plus,WPA2,0,2412,[WPA-PSK-TKIP+CCMP][WPA2-PSK-TKIP+CCMP][RSN-PSK-TKIP+CCMP][ESS][WPS],9,0,5,68.12920690579611,17,175750.0,0.56,100,52795.0,8.31,0,300,2.7673066889414293,False,False,-79.48085721165423,0.56,100.0,0.4448582420192499,AP12,0.0803424020640043
da:7d:7f:f0:b6:9b,1970-01-01 00:27:59.092319745,52.250925,-2.88816833333333,6.59999990463257,-79,BTWi-fi,OPEN,0,2412,[ESS],8,0,11,42.98662347082277,19,175750.0,1.1,100,52795.0,4.2,0,54,0.0,False,False,-79.48133879123525,1.1,100.0,0.4448582420192499,AP27,0.18151765160855396
38:a6:ce:a1:c1:15,1970-01-01 00:27:59.092405751,52.2515983333333,-2.88872166666667,7.0,-64,SKYHBMRN,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],15,0,26,13.593563908785256,15,101250.0,3.25,89,30439.5,3.89,1,6,83.81248851436459,True,False,-79.48254274018781,3.25,89.0,0.4448582420192499,AP53,0.35671625731742135
92:4d:4a:3b:fa:24,1970-01-01 00:27:59.092421128,52.2515983333333,-2.88872166666667,7.0,-70,BTWi-fi,OPEN,2,5180,[ESS],19,0,20,21.544346900318832,17,101250.0,2.22,97,30443.5,1.34,1,300,0.0,False,False,-79.48206116060679,2.22,97.0,0.4448582420192499,AP53,0.3534727856967976
92:4d:4a:3b:fa:25,1970-01-01 00:27:59.092421128,52.2515983333333,-2.88872166666667,7.0,-70,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],19,0,20,21.544346900318832,21,101250.0,1.82,100,30445.0,2.79,1,36,0.0,False,False,-79.48206116060679,1.82,100.0,0.4448582420192499,AP47,0.31523080495510564
90:4d:4a:3b:f9:27,1970-01-01 00:27:59.092421129,52.2515983333333,-2.88872166666667,7.0,-71,BTHub6-W8CR,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],19,0,19,23.263050671536263,5,101250.0,6.33,86,30438.0,5.26,1,300,0.0,False,False,-79.48198089734329,6.33,86.0,0.4448582420192499,AP51,0.3420339243432838
90:21:06:53:63:3a,1970-01-01 00:27:59.092446803,52.2515983333333,-2.88872166666667,7.0,-65,SKY01E53,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],47,0,25,14.6779926762207,12,175750.0,3.85,87,52788.5,2.31,0,48,0.0,False,False,-79.48246247692431,3.85,87.0,0.4448582420192499,AP48,0.322259803591479
62:86:20:4a:d7:a1,1970-01-01 00:27:59.092446803,52.2515983333333,-2.88872166666667,7.0,-70,BTWi-fi,OPEN,0,2437,[ESS],37,0,20,21.544346900318832,22,175750.0,1.74,100,52795.0,1.54,0,72,0.0,False,False,-79.48206116060679,1.74,100.0,0.4448582420192499,AP40,0.26690734855763304
90:21:06:53:63:3d,1970-01-01 00:27:59.092446803,52.2515983333333,-2.88872166666667,7.0,-69,SKY01E53,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],17,0,21,19.9526231496888,15,101250.0,2.62,94,30442.0,4.16,1,12,0.0,False,False,-79.48214142387029,2.62,94.0,0.4448582420192499,AP47,0.3160420529086331
f0:86:20:4a:d7:a0,1970-01-01 00:27:59.092446803,52.2515983333333,-2.88872166666667,7.0,-71,BT-TJA8KK,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],35,0,19,23.263050671536263,22,175750.0,1.65,100,52795.0,7.79,0,12,0.0,False,False,-79.48198089734329,1.65,100.0,0.4448582420192499,AP22,0.14698925141131924
7a:86:20:4a:d7:99,1970-01-01 00:27:59.092446804,52.2515983333333,-2.88872166666667,7.0,-77,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],16,0,13,36.86945064519576,26,101250.0,0.96,100,30445.0,7.69,1,18,0.0,False,False,-79.48149931776226,0.96,100.0,0.4448582420192499,AP29,0.1932654688407783
f0:86:20:4a:d7:9f,1970-01-01 00:27:59.092446805,52.2515983333333,-2.88872166666667,7.0,-77,BT-TJA8KK,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],8,0,13,36.86945064519576,13,101250.0,1.86,100,30445.0,4.71,1,54,0.0,False,False,-79.48149931776226,1.86,100.0,0.4448582420192499,AP38,0.25621061263951755
7a:86:20:4a:d7:98,1970-01-01 00:27:59.092446805,52.2515983333333,-2.88872166666667,7.0,-78,BTWi-fi,OPEN,2,5180,[ESS],13,0,12,39.81071705534973,29,101250.0,0.8,100,30445.0,9.77,1,12,0.0,False,False,-79.48141905449876,0.8,100.0,0.4448582420192499,AP22,0.14996604158007698
7a:fe:3b:81:85:04,1970-01-01 00:27:59.092462155,52.2513333333333,-2.88851166666667,6.69999980926514,-65,BTWi-fi,OPEN,0,2462,[ESS],31,0,25,14.6779926762207,29,175750.0,1.67,100,52795.0,4.89,0,36,32.751205897282496,True,False,-79.48246247692431,1.67,100.0,0.4448582420192499,AP33,0.22127356190507474
44:fe:3b:81:85:03,1970-01-01 00:27:59.092462155,52.2513333333333,-2.88851166666667,6.69999980926514,-65,BT-7QA2FM,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],28,0,25,14.6779926762207,13,175750.0,3.57,88,52789.0,3.34,0,150,0.0,False,False,-79.48246247692431,3.57,88.0,0.4448582420192499,AP44,0.2981244340393235
58:90:43:ee:ae:85,1970-01-01 00:27:59.092472367,52.2513333333333,-2.88851166666667,6.69999980926514,-78,BTHub6-H5F3-5,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],10,0,12,39.81071705534973,27,101250.0,0.86,100,30445.0,2.85,1,12,0.0,False,False,-79.48141905449876,0.86,100.0,0.4448582420192499,AP41,0.278631520302462
5a:90:43:ee:af:86,1970-01-01 00:27:59.092472367,52.2513333333333,-2.88851166666667,6.69999980926514,-78,BTWi-fi,OPEN,2,5180,[ESS],10,0,12,39.81071705534973,18,101250.0,1.26,100,30445.0,2.34,1,36,0.0,False,False,-79.48141905449876,1.26,100.0,0.4448582420192499,AP43,0.2915248352418194
5a:90:43:ee:af:87,1970-01-01 00:27:59.092472367,52.2513333333333,-2.88851166666667,6.69999980926514,-78,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],11,0,12,39.81071705534973,15,101250.0,1.5,100,30445.0,5.81,1,6,0.0,False,False,-79.48141905449876,1.5,100.0,0.4448582420192499,AP34,0.2293348982795079
8e:57:9b:04:eb:11,1970-01-01 00:27:59.092482482,52.2513333333333,-2.88851166666667,6.69999980926514,-78,DIRECT-p4-BRAVIA,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0,12,39.81071705534973,5,175750.0,4.0,93,52791.5,1.17,0,48,0.0,False,False,-79.48141905449876,4.0,93.0,0.4448582420192499,AP42,0.28456403727349816
d4:86:60:5c:54:d1,1970-01-01 00:27:59.092518059,52.251385,-2.88830333333333,6.90000009536743,-96,BT-QRAGWG,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],2,0,-6,158.48931924611142,27,175750.0,0.0,100,52795.0,7.77,0,12,15.301425013033906,True,False,-79.47997431575568,0.0,100.0,0.4448582420192499,AP7,0.04809901738473168
d8:ec:5e:85:95:27,1970-01-01 00:27:59.092528276,52.251385,-2.88830333333333,6.90000009536743,-83,Airband_859526,WPA2,1,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],6,0,7,58.43414133735176,19,25300.0,0.7,100,7660.0,5.48,1,72,0.0,False,False,-79.48101773818124,0.7,100.0,0.4448582420192499,AP42,0.28370092906792166
d8:ec:5e:85:95:28,1970-01-01 00:27:59.092528277,52.251385,-2.88830333333333,6.90000009536743,-93,Airband_859526,WPA2,2,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0,-3,125.89254117941675,17,101250.0,0.0,100,30445.0,8.62,0,150,0.0,False,False,-79.4802151055462,0.0,100.0,0.4448582420192499,AP17,0.11334418872328211
b2:72:82:82:b8:88,1970-01-01 00:27:59.092533416,52.251405,-2.888165,7.0,-67,BTWifi-X,WPA2,0,2437,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],37,0,23,17.11328304161781,20,175750.0,2.19,97,52793.5,6.98,0,150,9.675846636226076,True,True,-79.4823019503973,2.19,97.0,0.4448582420192499,AP28,0.18819192715124958
90:72:82:82:b8:88,1970-01-01 00:27:59.092533416,52.251405,-2.888165,7.0,-70,BTHub5-WFZ6,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],32,0,20,21.544346900318832,12,175750.0,3.08,92,52791.0,7.49,0,6,0.0,False,False,-79.48206116060679,3.08,92.0,0.4448582420192499,AP28,0.1894525685835453
18:82:8c:3b:e7:ec,1970-01-01 00:27:59.092543683,52.251405,-2.888165,7.0,-60,BT-3KAG7Z,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],45,0,30,10.0,14,175750.0,4.0,84,52787.0,4.1,0,300,0.0,False,False,-79.48286379324183,4.0,84.0,0.4448582420192499,AP47,0.31535304299493877
62:82:8c:3b:e7:ed,1970-01-01 00:27:59.092543683,52.251405,-2.888165,7.0,-60,BTWi-fi,OPEN,0,2462,[ESS],52,0,30,10.0,6,175750.0,8.57,76,52783.0,1.66,0,300,0.0,False,False,-79.48286379324183,8.57,76.0,0.4448582420192499,AP63,0.42111826263764324
18:82:8c:29:5b:d8,1970-01-01 00:27:59.092559004,52.251405,-2.888165,7.0,-69,BT-8CAJGN,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],39,0,21,19.9526231496888,12,175750.0,3.23,91,52790.5,3.05,0,150,0.0,False,False,-79.48214142387029,3.23,91.0,0.4448582420192499,AP41,0.27901656391721996
62:82:8c:29:5b:d9,1970-01-01 00:27:59.092559004,52.251405,-2.888165,7.0,-70,BTWi-fi,OPEN,0,2412,[ESS],32,0,20,21.544346900318832,23,175750.0,1.67,100,52795.0,1.82,0,54,0.0,False,False,-79.48206116060679,1.67,100.0,0.4448582420192499,AP39,0.2611186110358381
7a:82:8c:29:5b:d1,1970-01-01 00:27:59.092559008,52.251405,-2.888165,7.0,-85,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],10,0,5,68.12920690579611,21,101250.0,0.45,100,30445.0,4.89,1,54,0.0,False,False,-79.48085721165423,0.45,100.0,0.4448582420192499,AP32,0.2135091264578747
d4:35:1d:21:a8:18,1970-01-01 00:27:59.092564096,52.251405,-2.888165,7.0,-76,vodafone21A818,WPA2,0,2442,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],17,0,14,34.14548873833603,21,175750.0,1.27,100,52795.0,3.19,0,72,0.0,False,False,-79.48157958102577,1.27,100.0,0.4448582420192499,AP31,0.21189120690524874
90:02:18:df:ca:7a,1970-01-01 00:27:59.092564097,52.251405,-2.888165,7.0,-86,SKYVFNEF,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],3,0,4,73.56422544596414,12,101250.0,0.62,100,30445.0,7.8,1,54,0.0,False,False,-79.48077694839073,0.62,100.0,0.4448582420192499,AP23,0.1576846469851061
30:24:78:c4:94:15,1970-01-01 00:27:59.092584720,52.2510616666667,-2.884535,6.90000009536743,-89,BTHub6-P92F,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,1,92.61187281287933,23,101250.0,0.08,100,30445.0,8.49,1,48,0.0,False,False,-79.4805361586002,0.08,100.0,0.4448582420192499,AP19,0.13004681240654284
32:24:78:c4:95:16,1970-01-01 00:27:59.092584721,52.2510616666667,-2.884535,6.90000009536743,-90,BTWi-fi,OPEN,2,5180,[ESS],1,0,0,100.0,6,101250.0,0.0,100,30445.0,2.61,1,48,0.0,False,False,-79.4804558953367,0.0,100.0,0.4448582420192499,AP35,0.23484456665223144
32:24:78:c4:95:17,1970-01-01 00:27:59.092584721,52.2510616666667,-2.884535,6.90000009536743,-90,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],3,0,0,100.0,21,101250.0,0.0,100,30445.0,6.74,1,12,0.0,False,False,-79.4804558953367,0.0,100.0,0.4448582420192499,AP23,0.15836308517074996
7a:e5:32:f7:82:68,1970-01-01 00:27:59.092600034,52.2511366666667,-2.88471833333333,6.5,-73,BTWi-fi,OPEN,2,5180,[ESS],52,0,17,27.12272579332028,21,101250.0,1.55,100,30445.0,9.61,1,300,15.010143893162391,True,True,-79.48182037081628,1.55,100.0,0.4448582420192499,AP26,0.17640243944209008
c4:e5:32:f7:82:6f,1970-01-01 00:27:59.092610215,52.2511366666667,-2.88471833333333,6.5,-72,BT-K5CW5H,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],46,0,18,25.118864315095795,24,101250.0,1.44,100,30445.0,8.36,1,6,0.0,False,False,-79.48190063407978,1.44,100.0,0.4448582420192499,AP30,0.20200350874835485
7a:e5:32:f7:82:69,1970-01-01 00:27:59.092610215,52.2511366666667,-2.88471833333333,6.5,-72,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],53,0,18,25.118864315095795,26,101250.0,1.33,100,30445.0,8.95,1,18,0.0,False,False,-79.48190063407978,1.33,100.0,0.4448582420192499,AP28,0.19012914343632784
62:e5:32:f7:82:71,1970-01-01 00:27:59.092620342,52.2511366666667,-2.88471833333333,6.5,-54,BTWi-fi,OPEN,0,2437,[ESS],78,0,36,6.309573444801933,20,175750.0,3.43,84,52787.0,4.13,0,300,0.0,False,False,-79.48334537282285,3.43,84.0,0.4448582420192499,AP49,0.33029101024943847
c4:e5:32:f7:82:70,1970-01-01 00:27:59.092620342,52.2511366666667,-2.88471833333333,6.5,-54,BT-K5CW5H,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],74,0,36,6.309573444801933,29,175750.0,2.4,93,52791.5,4.61,0,18,0.0,False,False,-79.48334537282285,2.4,93.0,0.4448582420192499,AP43,0.2886975046513673
70:97:41:43:7d:ba,1970-01-01 00:27:59.092630499,52.2511366666667,-2.884675,6.69999980926514,-92,BTB-RRCGGW,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-2,116.59144011798324,29,175750.0,0.0,100,52795.0,3.2,0,48,2.949860823197926,False,False,-79.48029536880969,0.0,100.0,0.4448582420192499,AP22,0.14633408919123203
72:97:41:43:7d:bb,1970-01-01 00:27:59.092635693,52.2511366666667,-2.884675,6.69999980926514,-92,BTWi-fi,OPEN,0,2437,[ESS],2,0,-2,116.59144011798324,26,175750.0,0.0,100,52795.0,4.66,0,72,0.0,False,False,-79.48029536880969,0.0,100.0,0.4448582420192499,AP18,0.11929705215419499
d4:35:1d:21:b4:80,1970-01-01 00:27:59.092640825,52.2511366666667,-2.884675,6.69999980926514,-79,vodafone21B480,WPA2,0,2457,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS][WPS],15,0,11,42.98662347082277,20,175750.0,1.05,100,52795.0,4.45,0,300,0.0,False,False,-79.48133879123525,1.05,100.0,0.4448582420192499,AP26,0.17645691316706025
10:d7:b0:1a:6d:6b,1970-01-01 00:27:59.092645934,52.2511366666667,-2.884675,6.69999980926514,-79,PLUSNET-TM8J,WPA2,2,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],19,0,11,42.98662347082277,23,101250.0,0.92,100,30445.0,7.88,1,18,0.0,False,False,-79.48133879123525,0.92,100.0,0.4448582420192499,AP27,0.18259934218433313
c0:a3:6e:91:e4:6d,1970-01-01 00:27:59.092671326,52.2511366666667,-2.884675,6.69999980926514,-78,SKYILUII,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],7,0,12,39.81071705534973,7,101250.0,3.0,95,30442.5,9.5,1,24,0.0,False,False,-79.48141905449876,3.0,95.0,0.4448582420192499,AP28,0.18717025996030992
d6:35:1d:0c:f5:97,1970-01-01 00:27:59.092681588,52.2510683333333,-2.88408833333333,6.5,-47,vodafone0CF58F,WPA2,2,5540,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],35,0,43,3.686945064519575,23,101250.0,3.58,80,30435.0,7.17,1,54,40.65300886938032,True,False,-79.48390721566739,3.58,80.0,0.4448582420192499,AP57,0.380467739171466
e4:75:dc:ef:4d:36,1970-01-01 00:27:59.092686724,52.2510683333333,-2.88408833333333,6.5,-79,EE-Hub-sN8C,WPA2,2,5240,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],11,0,11,42.98662347082277,17,101250.0,1.22,100,30445.0,4.52,1,36,0.0,False,False,-79.48133879123525,1.22,100.0,0.4448582420192499,AP37,0.24740821727774007
24:20:c7:80:a3:a1,1970-01-01 00:27:59.092691869,52.2510683333333,-2.88408833333333,6.5,-72,BTHub6-XR5R-5,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],30,0,18,25.118864315095795,13,101250.0,2.57,95,30442.5,5.25,1,300,0.0,False,False,-79.48190063407978,2.57,95.0,0.4448582420192499,AP42,0.2825745911472884
26:20:c7:80:a4:a3,1970-01-01 00:27:59.092691870,52.2510683333333,-2.88408833333333,6.5,-73,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],32,0,17,27.12272579332028,24,101250.0,1.36,100,30445.0,9.63,1,36,0.0,False,False,-79.48182037081628,1.36,100.0,0.4448582420192499,AP26,0.17439385558663603
26:20:c7:80:a4:a2,1970-01-01 00:27:59.092691870,52.2510683333333,-2.88408833333333,6.5,-73,BTWi-fi,OPEN,2,5180,[ESS],29,0,17,27.12272579332028,10,101250.0,3.09,93,30441.5,6.27,1,54,0.0,False,False,-79.48182037081628,3.09,93.0,0.4448582420192499,AP40,0.2700620456208534
e4:75:dc:ef:4d:35,1970-01-01 00:27:59.092702120,52.2510683333333,-2.88408833333333,6.5,-70,EE-Hub-sN8C,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],18,0,20,21.544346900318832,7,175750.0,5.0,87,52788.5,3.21,0,300,0.0,False,False,-79.48206116060679,5.0,87.0,0.4448582420192499,AP44,0.29850183687659854
62:75:dc:26:3a:42,1970-01-01 00:27:59.092702121,52.2510683333333,-2.88408833333333,6.5,-71,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],13,0,19,23.263050671536263,19,101250.0,1.9,100,30445.0,4.9,1,72,0.0,False,False,-79.48198089734329,1.9,100.0,0.4448582420192499,AP41,0.27344514443579643
62:75:dc:26:3a:41,1970-01-01 00:27:59.092702121,52.2510683333333,-2.88408833333333,6.5,-71,BTWi-fi,OPEN,2,5180,[ESS],14,0,19,23.263050671536263,28,101250.0,1.31,100,30445.0,9.73,1,300,0.0,False,False,-79.48198089734329,1.31,100.0,0.4448582420192499,AP27,0.17891361601135547
e4:75:dc:26:3a:40,1970-01-01 00:27:59.092702121,52.2510683333333,-2.88408833333333,6.5,-71,BT-9XAKX5,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],10,0,19,23.263050671536263,9,101250.0,3.8,90,30440.0,8.64,1,6,0.0,False,False,-79.48198089734329,3.8,90.0,0.4448582420192499,AP37,0.24703888134379748
